"","ppm","state","USA_region","source","mgstr","bulk_purchase","fac_mgstr","pred"
"359",0.5,"Missouri","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"360",0.6,"Missouri","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"361",0.3,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"362",1,"Washington","West","Personal",5,"Not Bulk","5",1.0586698797988
"363",1,"California","West","Heard it",5,"Not Bulk","5",1.12021881354703
"364",0.1,"Pennsylvania","Northeast","Personal",5,"Not Bulk","5",1.0586698797988
"365",2,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"366",0.5,"New Jersey","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"367",0.5,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"368",1,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"369",1.2,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"370",1,"North Carolina","South","Personal",10,"Bulk","10",0.683176883295147
"371",1,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"372",0.4,"California","West","Heard it",5,"Not Bulk","5",1.12021881354703
"373",1.4,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"374",2,"Georgia","South","Heard it",5,"Not Bulk","5",1.12021881354703
"375",1,"Maine","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"376",0.5,"Washington","West","No Input",40,"Not Bulk","40",0.653578499828212
"377",0.5,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"378",0.3,"North Carolina","South","No Input",10,"Bulk","10",0.708779250836183
"379",1,"Nebraska","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"380",0.75,"New York","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"381",0.1,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"382",0.1,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"383",0.4,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"384",0.7,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"385",0.3,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"386",0.5,"Connecticut","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"387",1,"Wisconsin","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"388",0.4,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"389",0.6,"Pennsylvania","Northeast","Internet",10,"Not Bulk","10",0.711709717047208
"390",0.2,"Oregon","West","Heard it",10,"Not Bulk","10",0.831297700117098
"391",0.6,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"392",0.7,"Wisconsin","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"393",2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"394",1,"New York","Northeast","Personal",5,"Not Bulk","5",1.0586698797988
"395",0.7,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"396",0.7,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"397",0.1,"Arizona","West","Personal",10,"Bulk","10",0.683176883295147
"398",1,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"399",2,"New York","Northeast","Personal",5,"Bulk","5",0.972097996725079
"400",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"401",0.6,"Nevada","West","Heard it",10,"Not Bulk","10",0.831297700117098
"402",0.6,"Ohio","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"403",0.6,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"404",1,"Michigan","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"405",1.5,"Missouri","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"406",2,"Indiana","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"407",0.2,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"408",0.025,"Virginia","South","Heard it",40,"Not Bulk","40",0.689525066035405
"409",2,"Oregon","West","Personal",5,"Not Bulk","5",1.0586698797988
"410",1,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"411",0.5,"Wisconsin","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"412",0.8,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"413",0.6,"New York","Northeast","No Input",5,"Bulk","5",0.997700364266115
"414",0.8,"Kentucky","South","No Input",10,"Not Bulk","10",0.795351133909905
"415",1,"Washington","West","Heard it",10,"Not Bulk","10",0.831297700117098
"416",0.5,"Pennsylvania","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"417",0.3,"Michigan","Midwest","Internet",10,"Bulk","10",0.625137833973486
"418",0.8,"Maryland","South","Heard it",10,"Bulk","10",0.744725817043376
"419",2,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"420",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"421",1,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"422",0.9,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"423",2,"South Carolina","South","Personal",5,"Not Bulk","5",1.0586698797988
"424",0.5,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"425",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"426",0.5,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"427",0.8,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"428",0.4,"Nebraska","Midwest","Personal",10,"Bulk","10",0.683176883295147
"429",1,"Maryland","South","Personal",10,"Not Bulk","10",0.769748766368869
"430",0.5,"Michigan","Midwest","No Input",10,"Bulk","10",0.708779250836182
"431",0.2,"Ohio","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"432",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"433",0.5,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"434",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"435",0.3,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"436",0.7,"Maryland","South","Personal",10,"Bulk","10",0.683176883295147
"437",0.7,"Washington","West","Personal",10,"Bulk","10",0.683176883295147
"438",0.6,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"439",1,"Georgia","South","No Input",10,"Not Bulk","10",0.795351133909905
"440",0.3,"California","West","Personal",10,"Bulk","10",0.683176883295147
"441",1,"New Hampshire","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"442",2,"Maryland","South","Personal",5,"Not Bulk","5",1.0586698797988
"443",2,"North Carolina","South","Personal",5,"Not Bulk","5",1.0586698797988
"444",1,"Texas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"445",0.5,"New York","Northeast","Personal",10,"Bulk","10",0.683176883295147
"446",2,"New York","Northeast","Heard it",5,"Not Bulk","5",1.12021881354703
"447",1,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"448",1,"Illinois","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"449",1,"Pennsylvania","Northeast","Personal",5,"Bulk","5",0.972097996725079
"450",0.2,"Nevada","West","Personal",10,"Bulk","10",0.683176883295147
"451",0.5,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"452",0.5,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"453",1,"New York","Northeast","Personal",40,"Not Bulk","40",0.627976132287176
"454",1,"New York","Northeast","Heard it",40,"Not Bulk","40",0.689525066035405
"455",1,"Arkansas","South","No Input",10,"Not Bulk","10",0.795351133909905
"456",1,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"457",1,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"458",1,"Tennessee","South","Personal",10,"Not Bulk","10",0.769748766368869
"459",1,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"460",0.6,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"461",1,"Tennessee","South","No Input",10,"Bulk","10",0.708779250836183
"462",0.3,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"463",0.8,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"464",0.5,"Texas","South","No Input",40,"Not Bulk","40",0.653578499828212
"465",1,"Arizona","West","No Input",5,"Not Bulk","5",1.08427224733984
"466",0.5,"Missouri","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"467",1,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"468",0.4,"Arizona","West","Heard it",10,"Not Bulk","10",0.831297700117098
"469",1,"Utah","West","No Input",10,"Not Bulk","10",0.795351133909905
"470",0.4,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"471",0.4,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"472",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"473",1,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"474",0.7,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"475",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"476",0.25,"North Carolina","South","No Input",40,"Not Bulk","40",0.653578499828212
"477",1,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"478",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"479",0.5,"Alabama","South","No Input",10,"Not Bulk","10",0.795351133909905
"480",1,"Arkansas","South","Personal",10,"Not Bulk","10",0.769748766368869
"481",0.2,"California","West","Heard it",5,"Bulk","5",1.03364693047331
"482",0.5,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"483",1,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"484",1.3,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"485",0.2,"Georgia","South","Personal",10,"Bulk","10",0.683176883295147
"486",1.2,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"487",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"488",2,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"489",1,"Iowa","Midwest","No Input",10,"Bulk","10",0.708779250836183
"490",0.7,"Mississippi","South","No Input",10,"Not Bulk","10",0.795351133909905
"491",0.8,"Maryland","South","No Input",10,"Bulk","10",0.708779250836183
"492",0.4,"New Jersey","Northeast","Personal",10,"Bulk","10",0.683176883295147
"493",0.5,"Texas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"494",2,"Florida","South","Heard it",5,"Bulk","5",1.03364693047331
"495",0.4,"Nevada","West","Personal",10,"Bulk","10",0.683176883295147
"496",1,"Alabama","South","No Input",10,"Not Bulk","10",0.795351133909905
"497",0.666,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"498",0.5,"Illinois","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"499",1.6,"Virginia","South","Personal",5,"Not Bulk","5",1.0586698797988
"500",0.8,"New York","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"501",0.2,"Arizona","West","Personal",10,"Not Bulk","10",0.769748766368869
"502",1,"Pennsylvania","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"503",1,"Virginia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"504",0.75,"Florida","South","Heard it",40,"Not Bulk","40",0.689525066035405
"505",1,"Missouri","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"506",0.32,"California","West","Heard it",5,"Bulk","5",1.03364693047331
"507",1,"Michigan","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"508",2,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"509",1,"South Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"510",1,"Colorado","West","Personal",10,"Not Bulk","10",0.769748766368869
"511",1,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"512",0.1,"New York","Northeast","Personal",10,"Bulk","10",0.683176883295147
"513",1,"Tennessee","South","Heard it",10,"Not Bulk","10",0.831297700117098
"514",0.5,"Illinois","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"515",0.5,"Texas","South","No Input",10,"Bulk","10",0.708779250836182
"516",1.3,"Louisiana","South","Personal",10,"Not Bulk","10",0.769748766368869
"517",0.9,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"518",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"519",0.8,"Kentucky","South","Heard it",10,"Not Bulk","10",0.831297700117098
"520",1,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"521",0.5,"Pennsylvania","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"522",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"523",1,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"524",1,"Florida","South","Heard it",10,"Bulk","10",0.744725817043376
"525",1,"Ohio","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"526",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"527",0.2,"Ohio","Midwest","Personal",10,"Bulk","10",0.683176883295147
"528",1.5,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"529",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"530",0.6,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"531",1,"Idaho","West","No Input",10,"Not Bulk","10",0.795351133909905
"532",1,"New York","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"533",1,"Illinois","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"534",1,"Kansas","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"535",1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"536",0.5,"Utah","West","Personal",10,"Not Bulk","10",0.769748766368869
"537",1,"Delaware","South","Personal",10,"Not Bulk","10",0.769748766368869
"538",2,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"539",1,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"540",1,"Minnesota","Midwest","Internet",5,"Bulk","5",0.914058947403418
"541",1,"California","West","No Input",40,"Not Bulk","40",0.653578499828212
"542",0.5,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"543",0.5,"Michigan","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"544",2,"California","West","No Input",10,"Bulk","10",0.708779250836183
"545",0.7,"Alaska","West","No Input",10,"Not Bulk","10",0.795351133909905
"546",0.7,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"547",1,"Arkansas","South","No Input",10,"Not Bulk","10",0.795351133909905
"548",1,"Maryland","South","Heard it",5,"Not Bulk","5",1.12021881354703
"549",0.7,"Arkansas","South","Personal",10,"Not Bulk","10",0.769748766368869
"550",0.3,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"551",0.5,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"552",0.5,"Oklahoma","South","Heard it",10,"Not Bulk","10",0.831297700117098
"553",0.5,"Ohio","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"554",0.8,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"555",0.6,"California","West","Heard it",5,"Not Bulk","5",1.12021881354703
"556",0.5,"Pennsylvania","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"557",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"558",1.5,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"559",1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"560",0.3,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"561",0.3,"Pennsylvania","Northeast","Personal",10,"Bulk","10",0.683176883295147
"562",0.08,"Pennsylvania","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"563",1,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"564",2,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"565",1.5,"Louisiana","South","Heard it",10,"Not Bulk","10",0.831297700117098
"566",0.5,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"567",1,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"568",0.3,"Oregon","West","Internet",10,"Bulk","10",0.625137833973486
"569",1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"570",1,"Georgia","South","No Input",10,"Not Bulk","10",0.795351133909905
"571",1.6,"California","West","Heard it",5,"Not Bulk","5",1.12021881354703
"572",0.5,"Maryland","South","Heard it",10,"Not Bulk","10",0.831297700117098
"573",0.3,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"574",0.8,"Missouri","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"575",0.3,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"576",0.1,"Arkansas","South","No Input",10,"Not Bulk","10",0.795351133909905
"577",0.5,"California","West","Personal",40,"Not Bulk","40",0.627976132287176
"578",0.125,"Arizona","West","No Input",40,"Not Bulk","40",0.653578499828212
"579",1,"Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"580",1,"Pennsylvania","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"581",0.2,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"582",0.6,"Nevada","West","No Input",5,"Not Bulk","5",1.08427224733984
"583",0.7,"Georgia","South","No Input",10,"Not Bulk","10",0.795351133909905
"584",1.1,"Oregon","West","Internet",10,"Bulk","10",0.625137833973486
"585",0.5,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"586",0.125,"New Hampshire","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"587",0.1,"Pennsylvania","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"588",1,"Massachusetts","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"589",0.1,"Indiana","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"590",0.5,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"591",0.5,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"592",0.5,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"593",0.8,"Maryland","South","No Input",40,"Not Bulk","40",0.653578499828212
"594",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
